DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,TIMESTAMP,PORT OF ORIGIN,PORT OF DESTINATION,VESSEL TYPE
2023-03-25 00:00:00,419000004,17.214225,73.128563,180,2023-03-25 00:00:00,Goa,Colombo,Fishing
2023-03-25 04:00:00,419000004,12.074683,72.560645,260,2023-03-25 04:00:00,Goa,Colombo,Fishing
2023-03-25 08:00:00,419000004,15.79107,77.324265,336,2023-03-25 08:00:00,Goa,Colombo,Fishing
2023-03-25 12:00:00,419000004,17.484371,76.813182,176,2023-03-25 12:00:00,Goa,Dubai,Fishing
2023-03-25 16:00:00,419000004,19.745302,77.116653,251,2023-03-25 16:00:00,Goa,Dubai,Fishing
2023-03-25 20:00:00,419000004,17.780779,71.821531,219,2023-03-25 20:00:00,Goa,Colombo,Fishing
2023-03-26 00:00:00,419000004,18.098229,71.156143,309,2023-03-26 00:00:00,Goa,Dubai,Fishing
2023-03-26 04:00:00,419000004,12.384075,71.886492,160,2023-03-26 04:00:00,Goa,Hong Kong,Fishing
2023-03-26 08:00:00,419000004,14.317046,70.422605,17,2023-03-26 08:00:00,Goa,Hong Kong,Fishing
2023-03-26 12:00:00,419000004,19.036412,73.46537,81,2023-03-26 12:00:00,Goa,Singapore,Fishing
2023-03-26 16:00:00,419000004,20.598277,71.127792,128,2023-03-26 16:00:00,Goa,Singapore,Fishing
2023-03-26 20:00:00,419000004,13.882657,72.129833,271,2023-03-26 20:00:00,Goa,Hong Kong,Fishing
2023-03-27 00:00:00,419000004,12.5851,70.907165,176,2023-03-27 00:00:00,Goa,Singapore,Fishing
2023-03-27 04:00:00,419000004,17.301031,77.164651,67,2023-03-27 04:00:00,Goa,Hong Kong,Fishing
2023-03-27 08:00:00,419000004,20.497194,74.99026,111,2023-03-27 08:00:00,Goa,Hong Kong,Fishing
2023-03-27 12:00:00,419000004,14.124264,74.605456,221,2023-03-27 12:00:00,Goa,Singapore,Fishing
2023-03-27 16:00:00,419000004,12.991434,70.114262,57,2023-03-27 16:00:00,Goa,Dubai,Fishing
2023-03-27 20:00:00,419000004,19.01842,78.265087,234,2023-03-27 20:00:00,Goa,Hong Kong,Fishing
2023-03-28 00:00:00,419000004,19.558735,75.653518,259,2023-03-28 00:00:00,Goa,Colombo,Fishing
2023-03-28 04:00:00,419000004,21.706362,75.39792,343,2023-03-28 04:00:00,Goa,Dubai,Fishing
2023-03-28 08:00:00,419000004,12.708934,76.18901,39,2023-03-28 08:00:00,Goa,Hong Kong,Fishing
2023-03-28 12:00:00,419000004,13.685955,72.762897,32,2023-03-28 12:00:00,Goa,Singapore,Fishing
2023-03-28 16:00:00,419000004,15.066052,70.730585,335,2023-03-28 16:00:00,Goa,Singapore,Fishing
2023-03-28 20:00:00,419000004,19.301771,76.629865,167,2023-03-28 20:00:00,Goa,Hong Kong,Fishing
2023-03-29 00:00:00,419000004,13.931621,76.15641,172,2023-03-29 00:00:00,Goa,Colombo,Fishing
2023-03-29 04:00:00,419000004,13.670553,71.149977,208,2023-03-29 04:00:00,Goa,Dubai,Fishing
2023-03-29 08:00:00,419000004,13.357663,71.183969,284,2023-03-29 08:00:00,Goa,Dubai,Fishing
2023-03-29 12:00:00,419000004,14.402428,76.02258,196,2023-03-29 12:00:00,Goa,Hong Kong,Fishing
2023-03-29 16:00:00,419000004,13.136915,77.895698,7,2023-03-29 16:00:00,Goa,Hong Kong,Fishing
2023-03-29 20:00:00,419000004,19.38984,79.283535,325,2023-03-29 20:00:00,Goa,Dubai,Fishing
2023-03-30 00:00:00,419000004,20.823825,77.43773,173,2023-03-30 00:00:00,Goa,Hong Kong,Fishing
2023-03-30 04:00:00,419000004,21.726766,78.151484,80,2023-03-30 04:00:00,Goa,Hong Kong,Fishing
2023-03-30 08:00:00,419000004,14.895176,79.280359,252,2023-03-30 08:00:00,Goa,Colombo,Fishing
2023-03-30 12:00:00,419000004,13.362682,71.675886,170,2023-03-30 12:00:00,Goa,Hong Kong,Fishing
2023-03-30 16:00:00,419000004,16.370022,79.433014,328,2023-03-30 16:00:00,Goa,Hong Kong,Fishing
2023-03-30 20:00:00,419000004,13.412401,72.740318,135,2023-03-30 20:00:00,Goa,Dubai,Fishing
2023-03-31 00:00:00,419000004,18.170931,77.639875,111,2023-03-31 00:00:00,Goa,Colombo,Fishing
2023-03-31 04:00:00,419000004,17.965614,72.77194,82,2023-03-31 04:00:00,Goa,Hong Kong,Fishing
2023-03-31 08:00:00,419000004,14.629285,76.488454,98,2023-03-31 08:00:00,Goa,Hong Kong,Fishing
2023-03-31 12:00:00,419000004,17.122549,76.257522,31,2023-03-31 12:00:00,Goa,Hong Kong,Fishing
2023-03-31 16:00:00,419000004,17.934999,78.026422,232,2023-03-31 16:00:00,Goa,Dubai,Fishing
2023-03-31 20:00:00,419000004,17.309566,73.943959,331,2023-03-31 20:00:00,Goa,Singapore,Fishing
2023-04-01 00:00:00,419000004,16.918082,77.190548,86,2023-04-01 00:00:00,Goa,Singapore,Fishing
2023-04-01 04:00:00,419000004,20.116433,78.617634,98,2023-04-01 04:00:00,Goa,Singapore,Fishing
2023-04-01 08:00:00,419000004,15.731093,74.039501,222,2023-04-01 08:00:00,Goa,Dubai,Fishing
2023-04-01 12:00:00,419000004,12.274533,77.700584,133,2023-04-01 12:00:00,Goa,Singapore,Fishing
2023-04-01 16:00:00,419000004,13.01482,70.695493,170,2023-04-01 16:00:00,Goa,Dubai,Fishing
2023-04-01 20:00:00,419000004,18.609229,72.82573,315,2023-04-01 20:00:00,Goa,Dubai,Fishing
2023-04-02 00:00:00,419000004,17.997481,70.615524,177,2023-04-02 00:00:00,Goa,Colombo,Fishing
2023-04-02 04:00:00,419000004,15.566545,73.785423,313,2023-04-02 04:00:00,Goa,Colombo,Fishing
2023-04-02 08:00:00,419000004,21.690195,70.430201,211,2023-04-02 08:00:00,Goa,Singapore,Fishing
2023-04-02 12:00:00,419000004,20.272656,76.633011,277,2023-04-02 12:00:00,Goa,Colombo,Fishing
2023-04-02 16:00:00,419000004,12.819429,74.340466,335,2023-04-02 16:00:00,Goa,Singapore,Fishing
2023-04-02 20:00:00,419000004,15.934968,78.692562,21,2023-04-02 20:00:00,Goa,Singapore,Fishing
2023-04-03 00:00:00,419000004,17.598447,78.499026,39,2023-04-03 00:00:00,Goa,Dubai,Fishing
2023-04-03 04:00:00,419000004,21.912015,70.262826,59,2023-04-03 04:00:00,Goa,Colombo,Fishing
2023-04-03 08:00:00,419000004,20.558166,73.761386,338,2023-04-03 08:00:00,Goa,Hong Kong,Fishing
2023-04-03 12:00:00,419000004,18.600816,76.216957,202,2023-04-03 12:00:00,Goa,Dubai,Fishing
2023-04-03 16:00:00,419000004,21.482596,74.114876,303,2023-04-03 16:00:00,Goa,Hong Kong,Fishing
2023-04-03 20:00:00,419000004,13.023922,75.608313,244,2023-04-03 20:00:00,Goa,Singapore,Fishing
2023-04-04 00:00:00,419000004,16.100236,77.647661,240,2023-04-04 00:00:00,Goa,Dubai,Fishing
2023-04-04 04:00:00,419000004,15.261499,75.490547,11,2023-04-04 04:00:00,Goa,Dubai,Fishing
2023-04-04 08:00:00,419000004,16.308864,77.305244,58,2023-04-04 08:00:00,Goa,Hong Kong,Fishing
2023-04-04 12:00:00,419000004,21.474637,79.065739,183,2023-04-04 12:00:00,Goa,Hong Kong,Fishing
2023-04-04 16:00:00,419000004,16.28587,77.021857,221,2023-04-04 16:00:00,Goa,Singapore,Fishing
2023-04-04 20:00:00,419000004,14.958959,73.438987,141,2023-04-04 20:00:00,Goa,Colombo,Fishing
2023-04-05 00:00:00,419000004,17.649383,75.68112,4,2023-04-05 00:00:00,Goa,Hong Kong,Fishing
2023-04-05 04:00:00,419000004,16.703336,70.223267,166,2023-04-05 04:00:00,Goa,Dubai,Fishing
2023-04-05 08:00:00,419000004,13.070044,77.827219,192,2023-04-05 08:00:00,Goa,Hong Kong,Fishing
2023-04-05 12:00:00,419000004,16.441194,71.945602,352,2023-04-05 12:00:00,Goa,Singapore,Fishing
2023-04-05 16:00:00,419000004,17.862433,77.842565,262,2023-04-05 16:00:00,Goa,Hong Kong,Fishing
2023-04-05 20:00:00,419000004,14.529392,75.752427,277,2023-04-05 20:00:00,Goa,Colombo,Fishing
2023-04-06 00:00:00,419000004,19.591119,75.016607,217,2023-04-06 00:00:00,Goa,Singapore,Fishing
2023-04-06 04:00:00,419000004,13.835688,77.300224,131,2023-04-06 04:00:00,Goa,Hong Kong,Fishing
2023-04-06 08:00:00,419000004,16.982221,74.690861,284,2023-04-06 08:00:00,Goa,Singapore,Fishing
2023-04-06 12:00:00,419000004,16.68907,79.539595,334,2023-04-06 12:00:00,Goa,Colombo,Fishing
2023-04-06 16:00:00,419000004,16.378061,76.780045,140,2023-04-06 16:00:00,Goa,Colombo,Fishing
2023-04-06 20:00:00,419000004,12.021646,78.949047,80,2023-04-06 20:00:00,Goa,Hong Kong,Fishing
2023-04-07 00:00:00,419000004,15.613723,70.001646,184,2023-04-07 00:00:00,Goa,Dubai,Fishing
2023-04-07 04:00:00,419000004,17.078793,72.22575,171,2023-04-07 04:00:00,Goa,Colombo,Fishing
2023-04-07 08:00:00,419000004,21.479543,74.408477,183,2023-04-07 08:00:00,Goa,Dubai,Fishing
2023-04-07 12:00:00,419000004,13.440044,75.572364,64,2023-04-07 12:00:00,Goa,Singapore,Fishing
2023-04-07 16:00:00,419000004,20.424872,71.626094,328,2023-04-07 16:00:00,Goa,Dubai,Fishing
2023-04-07 20:00:00,419000004,21.699625,72.790569,149,2023-04-07 20:00:00,Goa,Dubai,Fishing
2023-04-08 00:00:00,419000004,15.921037,77.35089,40,2023-04-08 00:00:00,Goa,Hong Kong,Fishing
2023-04-08 04:00:00,419000004,14.391707,76.030626,347,2023-04-08 04:00:00,Goa,Dubai,Fishing
2023-04-08 08:00:00,419000004,16.875117,79.854215,72,2023-04-08 08:00:00,Goa,Singapore,Fishing
2023-04-08 12:00:00,419000004,17.603064,73.525955,111,2023-04-08 12:00:00,Goa,Dubai,Fishing
2023-04-08 16:00:00,419000004,13.729063,77.146803,91,2023-04-08 16:00:00,Goa,Hong Kong,Fishing
2023-04-08 20:00:00,419000004,16.823795,70.135133,164,2023-04-08 20:00:00,Goa,Colombo,Fishing
2023-04-09 00:00:00,419000004,20.833359,79.293878,79,2023-04-09 00:00:00,Goa,Singapore,Fishing
2023-04-09 04:00:00,419000004,20.909438,78.29197,103,2023-04-09 04:00:00,Goa,Dubai,Fishing
2023-04-09 08:00:00,419000004,12.924296,74.476994,350,2023-04-09 08:00:00,Goa,Colombo,Fishing
2023-04-09 12:00:00,419000004,18.548876,79.034684,198,2023-04-09 12:00:00,Goa,Colombo,Fishing
2023-04-09 16:00:00,419000004,19.687239,74.001952,118,2023-04-09 16:00:00,Goa,Hong Kong,Fishing
2023-04-09 20:00:00,419000004,16.975129,70.451743,350,2023-04-09 20:00:00,Goa,Hong Kong,Fishing
2023-04-10 00:00:00,419000004,21.976746,78.302095,39,2023-04-10 00:00:00,Goa,Hong Kong,Fishing
2023-04-10 04:00:00,419000004,13.213332,75.836811,303,2023-04-10 04:00:00,Goa,Colombo,Fishing
2023-04-10 08:00:00,419000004,13.592111,79.294101,354,2023-04-10 08:00:00,Goa,Singapore,Fishing
2023-04-10 12:00:00,419000004,12.78203,79.129476,311,2023-04-10 12:00:00,Goa,Colombo,Fishing
2023-04-10 16:00:00,419000004,16.355193,78.650145,168,2023-04-10 16:00:00,Goa,Singapore,Fishing
2023-04-10 20:00:00,419000004,21.424787,73.288965,279,2023-04-10 20:00:00,Goa,Hong Kong,Fishing
2023-04-11 00:00:00,419000004,21.70335,72.445717,314,2023-04-11 00:00:00,Goa,Colombo,Fishing
2023-04-11 04:00:00,419000004,20.914365,79.012984,44,2023-04-11 04:00:00,Goa,Hong Kong,Fishing
2023-04-11 08:00:00,419000004,15.130182,77.717947,354,2023-04-11 08:00:00,Goa,Colombo,Fishing
2023-04-11 12:00:00,419000004,16.757215,70.397422,3,2023-04-11 12:00:00,Goa,Singapore,Fishing
2023-04-11 16:00:00,419000004,12.506755,72.915854,101,2023-04-11 16:00:00,Goa,Colombo,Fishing
2023-04-11 20:00:00,419000004,20.814287,74.049283,13,2023-04-11 20:00:00,Goa,Dubai,Fishing
2023-04-12 00:00:00,419000004,21.210051,77.892192,122,2023-04-12 00:00:00,Goa,Singapore,Fishing
2023-04-12 04:00:00,419000004,15.474854,74.916848,16,2023-04-12 04:00:00,Goa,Singapore,Fishing
2023-04-12 08:00:00,419000004,15.973761,71.568909,231,2023-04-12 08:00:00,Goa,Dubai,Fishing
2023-04-12 12:00:00,419000004,21.146544,74.439928,107,2023-04-12 12:00:00,Goa,Colombo,Fishing
2023-04-12 16:00:00,419000004,16.92751,75.899911,303,2023-04-12 16:00:00,Goa,Colombo,Fishing
2023-04-12 20:00:00,419000004,18.431504,70.757652,111,2023-04-12 20:00:00,Goa,Hong Kong,Fishing
2023-04-13 00:00:00,419000004,15.658569,70.092758,355,2023-04-13 00:00:00,Goa,Colombo,Fishing
2023-04-13 04:00:00,419000004,20.672592,76.738123,285,2023-04-13 04:00:00,Goa,Dubai,Fishing
2023-04-13 08:00:00,419000004,19.156278,77.863228,47,2023-04-13 08:00:00,Goa,Colombo,Fishing
2023-04-13 12:00:00,419000004,21.057342,78.007552,321,2023-04-13 12:00:00,Goa,Colombo,Fishing
2023-04-13 16:00:00,419000004,19.5212,78.795363,114,2023-04-13 16:00:00,Goa,Colombo,Fishing
2023-04-13 20:00:00,419000004,15.636121,79.524522,297,2023-04-13 20:00:00,Goa,Colombo,Fishing
2023-04-14 00:00:00,419000004,21.665291,78.348523,68,2023-04-14 00:00:00,Goa,Hong Kong,Fishing
2023-04-14 04:00:00,419000004,20.487355,78.980374,236,2023-04-14 04:00:00,Goa,Singapore,Fishing
2023-04-14 08:00:00,419000004,16.797217,71.762733,130,2023-04-14 08:00:00,Goa,Hong Kong,Fishing
2023-04-14 12:00:00,419000004,18.458193,77.626776,274,2023-04-14 12:00:00,Goa,Singapore,Fishing
2023-04-14 16:00:00,419000004,17.761757,74.43588,268,2023-04-14 16:00:00,Goa,Hong Kong,Fishing
2023-04-14 20:00:00,419000004,15.961357,70.340519,69,2023-04-14 20:00:00,Goa,Colombo,Fishing
2023-04-15 00:00:00,419000004,13.166406,71.159044,119,2023-04-15 00:00:00,Goa,Dubai,Fishing
2023-04-15 04:00:00,419000004,21.588313,70.359405,121,2023-04-15 04:00:00,Goa,Colombo,Fishing
2023-04-15 08:00:00,419000004,20.501524,72.787605,123,2023-04-15 08:00:00,Goa,Colombo,Fishing
2023-04-15 12:00:00,419000004,16.858386,75.38108,74,2023-04-15 12:00:00,Goa,Colombo,Fishing
2023-04-15 16:00:00,419000004,15.329952,71.613526,46,2023-04-15 16:00:00,Goa,Hong Kong,Fishing
2023-04-15 20:00:00,419000004,12.888906,74.337283,283,2023-04-15 20:00:00,Goa,Colombo,Fishing
2023-04-16 00:00:00,419000004,20.337801,70.546978,213,2023-04-16 00:00:00,Goa,Singapore,Fishing
2023-04-16 04:00:00,419000004,16.657352,74.908205,334,2023-04-16 04:00:00,Goa,Colombo,Fishing
2023-04-16 08:00:00,419000004,12.956779,77.821503,163,2023-04-16 08:00:00,Goa,Hong Kong,Fishing
2023-04-16 12:00:00,419000004,19.185442,71.591999,6,2023-04-16 12:00:00,Goa,Hong Kong,Fishing
2023-04-16 16:00:00,419000004,14.255367,75.210925,196,2023-04-16 16:00:00,Goa,Colombo,Fishing
2023-04-16 20:00:00,419000004,19.582538,79.179596,134,2023-04-16 20:00:00,Goa,Dubai,Fishing
2023-04-17 00:00:00,419000004,12.429576,70.640454,184,2023-04-17 00:00:00,Goa,Singapore,Fishing
2023-04-17 04:00:00,419000004,18.160883,74.293562,47,2023-04-17 04:00:00,Goa,Hong Kong,Fishing
2023-04-17 08:00:00,419000004,17.154782,71.489692,101,2023-04-17 08:00:00,Goa,Hong Kong,Fishing
2023-04-17 12:00:00,419000004,16.390948,72.310399,12,2023-04-17 12:00:00,Goa,Hong Kong,Fishing
2023-04-17 16:00:00,419000004,21.456425,78.874151,110,2023-04-17 16:00:00,Goa,Hong Kong,Fishing
2023-04-17 20:00:00,419000004,20.89869,78.637823,102,2023-04-17 20:00:00,Goa,Hong Kong,Fishing
2023-04-18 00:00:00,419000004,15.266313,77.818348,99,2023-04-18 00:00:00,Goa,Dubai,Fishing
2023-04-18 04:00:00,419000004,19.826304,72.674315,73,2023-04-18 04:00:00,Goa,Colombo,Fishing
2023-04-18 08:00:00,419000004,15.270886,76.410444,176,2023-04-18 08:00:00,Goa,Colombo,Fishing
2023-04-18 12:00:00,419000004,19.554145,74.733288,174,2023-04-18 12:00:00,Goa,Dubai,Fishing
2023-04-18 16:00:00,419000004,12.495279,71.102268,104,2023-04-18 16:00:00,Goa,Dubai,Fishing
2023-04-18 20:00:00,419000004,13.920513,74.774299,119,2023-04-18 20:00:00,Goa,Colombo,Fishing
2023-04-19 00:00:00,419000004,14.054095,75.293607,22,2023-04-19 00:00:00,Goa,Singapore,Fishing
2023-04-19 04:00:00,419000004,14.762557,70.479049,221,2023-04-19 04:00:00,Goa,Colombo,Fishing
2023-04-19 08:00:00,419000004,14.087441,76.554525,304,2023-04-19 08:00:00,Goa,Dubai,Fishing
2023-04-19 12:00:00,419000004,21.267688,73.168847,87,2023-04-19 12:00:00,Goa,Hong Kong,Fishing
2023-04-19 16:00:00,419000004,15.596697,79.003848,301,2023-04-19 16:00:00,Goa,Hong Kong,Fishing
2023-04-19 20:00:00,419000004,20.271822,79.134772,130,2023-04-19 20:00:00,Goa,Singapore,Fishing
2023-04-20 00:00:00,419000004,20.028755,72.403198,301,2023-04-20 00:00:00,Goa,Dubai,Fishing
2023-04-20 04:00:00,419000004,16.735109,79.241672,11,2023-04-20 04:00:00,Goa,Colombo,Fishing
2023-04-20 08:00:00,419000004,21.730266,78.286368,44,2023-04-20 08:00:00,Goa,Singapore,Fishing
2023-04-20 12:00:00,419000004,20.532744,72.666221,212,2023-04-20 12:00:00,Goa,Colombo,Fishing
2023-04-20 16:00:00,419000004,21.494477,76.516763,224,2023-04-20 16:00:00,Goa,Colombo,Fishing
2023-04-20 20:00:00,419000004,15.636833,71.201842,280,2023-04-20 20:00:00,Goa,Dubai,Fishing
2023-04-21 00:00:00,419000004,14.07869,78.815283,352,2023-04-21 00:00:00,Goa,Colombo,Fishing
2023-04-21 04:00:00,419000004,15.377037,72.635175,291,2023-04-21 04:00:00,Goa,Hong Kong,Fishing
2023-04-21 08:00:00,419000004,21.738871,78.041634,190,2023-04-21 08:00:00,Goa,Colombo,Fishing
2023-04-21 12:00:00,419000004,12.446604,75.872957,140,2023-04-21 12:00:00,Goa,Colombo,Fishing
2023-04-21 16:00:00,419000004,15.741216,76.277905,189,2023-04-21 16:00:00,Goa,Singapore,Fishing
2023-04-21 20:00:00,419000004,20.314119,75.114171,27,2023-04-21 20:00:00,Goa,Hong Kong,Fishing
2023-04-22 00:00:00,419000004,14.44217,73.034392,299,2023-04-22 00:00:00,Goa,Singapore,Fishing
2023-04-22 04:00:00,419000004,17.31947,76.201528,348,2023-04-22 04:00:00,Goa,Dubai,Fishing
2023-04-22 08:00:00,419000004,20.556392,72.251578,43,2023-04-22 08:00:00,Goa,Singapore,Fishing
2023-04-22 12:00:00,419000004,17.192925,74.943686,216,2023-04-22 12:00:00,Goa,Singapore,Fishing
2023-04-22 16:00:00,419000004,19.416634,70.009872,174,2023-04-22 16:00:00,Goa,Hong Kong,Fishing
2023-04-22 20:00:00,419000004,21.31372,76.813548,43,2023-04-22 20:00:00,Goa,Singapore,Fishing
2023-04-23 00:00:00,419000004,19.935589,77.460461,163,2023-04-23 00:00:00,Goa,Colombo,Fishing
2023-04-23 04:00:00,419000004,17.942586,76.465084,340,2023-04-23 04:00:00,Goa,Colombo,Fishing
2023-04-23 08:00:00,419000004,20.475899,75.84489,104,2023-04-23 08:00:00,Goa,Dubai,Fishing
2023-04-23 12:00:00,419000004,12.277682,78.003786,335,2023-04-23 12:00:00,Goa,Hong Kong,Fishing
2023-04-23 16:00:00,419000004,15.186435,75.827891,245,2023-04-23 16:00:00,Goa,Colombo,Fishing
2023-04-23 20:00:00,419000004,12.020984,71.158492,12,2023-04-23 20:00:00,Goa,Singapore,Fishing
2023-04-24 00:00:00,419000004,12.487049,79.935912,78,2023-04-24 00:00:00,Goa,Hong Kong,Fishing
2023-04-24 04:00:00,419000004,18.725532,71.236287,221,2023-04-24 04:00:00,Goa,Singapore,Fishing
2023-04-24 08:00:00,419000004,12.387586,78.651569,19,2023-04-24 08:00:00,Goa,Colombo,Fishing
2023-04-24 12:00:00,419000004,18.094222,79.209891,326,2023-04-24 12:00:00,Goa,Singapore,Fishing
2023-04-24 16:00:00,419000004,13.599775,70.302173,325,2023-04-24 16:00:00,Goa,Colombo,Fishing
2023-04-24 20:00:00,419000004,20.767566,73.753503,176,2023-04-24 20:00:00,Goa,Singapore,Fishing
2023-04-25 00:00:00,419000004,20.128274,72.176589,239,2023-04-25 00:00:00,Goa,Colombo,Fishing
2023-04-25 04:00:00,419000004,14.764774,76.981416,238,2023-04-25 04:00:00,Goa,Dubai,Fishing
2023-04-25 08:00:00,419000004,19.735477,71.579058,305,2023-04-25 08:00:00,Goa,Hong Kong,Fishing
2023-04-25 12:00:00,419000004,21.117816,79.497899,316,2023-04-25 12:00:00,Goa,Dubai,Fishing
2023-04-25 16:00:00,419000004,20.535877,73.049163,182,2023-04-25 16:00:00,Goa,Hong Kong,Fishing
2023-04-25 20:00:00,419000004,21.47023,70.180098,214,2023-04-25 20:00:00,Goa,Hong Kong,Fishing
2023-04-26 00:00:00,419000004,12.08023,70.404385,278,2023-04-26 00:00:00,Goa,Singapore,Fishing
2023-04-26 04:00:00,419000004,16.526816,70.639587,2,2023-04-26 04:00:00,Goa,Hong Kong,Fishing
2023-04-26 08:00:00,419000004,13.789268,71.386146,225,2023-04-26 08:00:00,Goa,Dubai,Fishing
2023-04-26 12:00:00,419000004,21.571885,77.103286,127,2023-04-26 12:00:00,Goa,Colombo,Fishing
2023-04-26 16:00:00,419000004,18.750009,73.976455,330,2023-04-26 16:00:00,Goa,Colombo,Fishing
2023-04-26 20:00:00,419000004,14.417758,78.873074,24,2023-04-26 20:00:00,Goa,Dubai,Fishing
2023-04-27 00:00:00,419000004,17.418814,73.159193,224,2023-04-27 00:00:00,Goa,Singapore,Fishing
2023-04-27 04:00:00,419000004,17.995647,72.195647,157,2023-04-27 04:00:00,Goa,Dubai,Fishing
2023-04-27 08:00:00,419000004,20.379774,73.836867,86,2023-04-27 08:00:00,Goa,Hong Kong,Fishing
2023-04-27 12:00:00,419000004,13.33785,79.840632,261,2023-04-27 12:00:00,Goa,Hong Kong,Fishing
2023-04-27 16:00:00,419000004,15.722586,76.618891,8,2023-04-27 16:00:00,Goa,Dubai,Fishing
2023-04-27 20:00:00,419000004,20.536252,70.901581,125,2023-04-27 20:00:00,Goa,Dubai,Fishing
2023-04-28 00:00:00,419000004,12.273361,73.067467,155,2023-04-28 00:00:00,Goa,Dubai,Fishing
2023-04-28 04:00:00,419000004,13.813451,70.911952,149,2023-04-28 04:00:00,Goa,Colombo,Fishing
2023-04-28 08:00:00,419000004,19.914048,78.325567,71,2023-04-28 08:00:00,Goa,Hong Kong,Fishing
2023-04-28 12:00:00,419000004,15.738298,74.023951,332,2023-04-28 12:00:00,Goa,Colombo,Fishing
2023-04-28 16:00:00,419000004,13.462853,70.761552,27,2023-04-28 16:00:00,Goa,Hong Kong,Fishing
2023-04-28 20:00:00,419000004,12.167606,77.61938,219,2023-04-28 20:00:00,Goa,Colombo,Fishing
2023-04-29 00:00:00,419000004,15.438512,79.87037,182,2023-04-29 00:00:00,Goa,Singapore,Fishing
2023-04-29 04:00:00,419000004,18.506757,70.773022,18,2023-04-29 04:00:00,Goa,Singapore,Fishing
2023-04-29 08:00:00,419000004,21.544395,78.760511,254,2023-04-29 08:00:00,Goa,Hong Kong,Fishing
2023-04-29 12:00:00,419000004,21.614593,78.868078,160,2023-04-29 12:00:00,Goa,Dubai,Fishing
2023-04-29 16:00:00,419000004,19.330704,70.448184,302,2023-04-29 16:00:00,Goa,Singapore,Fishing
2023-04-29 20:00:00,419000004,19.413474,78.661712,153,2023-04-29 20:00:00,Goa,Hong Kong,Fishing
2023-04-30 00:00:00,419000004,20.512639,76.846578,5,2023-04-30 00:00:00,Goa,Hong Kong,Fishing
2023-04-30 04:00:00,419000004,17.616698,74.760265,90,2023-04-30 04:00:00,Goa,Hong Kong,Fishing
2023-04-30 08:00:00,419000004,14.759528,74.753023,66,2023-04-30 08:00:00,Goa,Singapore,Fishing
2023-04-30 12:00:00,419000004,19.645608,76.01348,41,2023-04-30 12:00:00,Goa,Dubai,Fishing
2023-04-30 16:00:00,419000004,20.49589,71.779076,69,2023-04-30 16:00:00,Goa,Singapore,Fishing
2023-04-30 20:00:00,419000004,15.917805,77.052711,158,2023-04-30 20:00:00,Goa,Colombo,Fishing
2023-05-01 00:00:00,419000004,13.832646,78.244883,160,2023-05-01 00:00:00,Goa,Colombo,Fishing
2023-05-01 04:00:00,419000004,21.560015,76.206992,301,2023-05-01 04:00:00,Goa,Dubai,Fishing
2023-05-01 08:00:00,419000004,13.265258,72.409239,240,2023-05-01 08:00:00,Goa,Singapore,Fishing
2023-05-01 12:00:00,419000004,15.527564,70.977309,234,2023-05-01 12:00:00,Goa,Singapore,Fishing
2023-05-01 16:00:00,419000004,20.908765,72.413221,157,2023-05-01 16:00:00,Goa,Hong Kong,Fishing
2023-05-01 20:00:00,419000004,14.097352,72.684984,242,2023-05-01 20:00:00,Goa,Singapore,Fishing
2023-05-02 00:00:00,419000004,12.960153,72.548373,66,2023-05-02 00:00:00,Goa,Hong Kong,Fishing
2023-05-02 04:00:00,419000004,19.43722,73.660001,134,2023-05-02 04:00:00,Goa,Dubai,Fishing
2023-05-02 08:00:00,419000004,18.712954,70.472435,20,2023-05-02 08:00:00,Goa,Singapore,Fishing
2023-05-02 12:00:00,419000004,18.576358,79.449892,87,2023-05-02 12:00:00,Goa,Dubai,Fishing
2023-05-02 16:00:00,419000004,13.281067,79.348595,277,2023-05-02 16:00:00,Goa,Colombo,Fishing
2023-05-02 20:00:00,419000004,20.437214,72.284685,53,2023-05-02 20:00:00,Goa,Colombo,Fishing
2023-05-03 00:00:00,419000004,12.654396,77.784171,331,2023-05-03 00:00:00,Goa,Colombo,Fishing
2023-05-03 04:00:00,419000004,17.031788,72.230094,320,2023-05-03 04:00:00,Goa,Dubai,Fishing
2023-05-03 08:00:00,419000004,13.457873,70.314877,215,2023-05-03 08:00:00,Goa,Dubai,Fishing
2023-05-03 12:00:00,419000004,20.036857,78.648571,146,2023-05-03 12:00:00,Goa,Colombo,Fishing
2023-05-03 16:00:00,419000004,18.533103,70.455892,100,2023-05-03 16:00:00,Goa,Colombo,Fishing
2023-05-03 20:00:00,419000004,21.505766,71.603383,216,2023-05-03 20:00:00,Goa,Dubai,Fishing
2023-05-04 00:00:00,419000004,17.010415,74.692856,136,2023-05-04 00:00:00,Goa,Dubai,Fishing
2023-05-04 04:00:00,419000004,21.611926,75.499377,104,2023-05-04 04:00:00,Goa,Colombo,Fishing
2023-05-04 08:00:00,419000004,13.223392,79.845219,345,2023-05-04 08:00:00,Goa,Singapore,Fishing
2023-05-04 12:00:00,419000004,14.107608,72.350957,94,2023-05-04 12:00:00,Goa,Hong Kong,Fishing
2023-05-04 16:00:00,419000004,16.982068,72.907176,308,2023-05-04 16:00:00,Goa,Singapore,Fishing
2023-05-04 20:00:00,419000004,19.867759,77.024919,20,2023-05-04 20:00:00,Goa,Hong Kong,Fishing
